id	H vs not-H	c100	c97.5	c95	c92.5	c90	c87.5	c85	c82.5	c80
13_061123_0034	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_087109_0010	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_087116_0016	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_088603_0024	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_088628_0004	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_006735_0015	0	c100_3274	c97.5_2290	c95_1498	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_026443_0019	0	c100_3274	c97.5_2290	c95_1498	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_006735_0014	0	c100_3274	c97.5_2290	c95_1498	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_016564_0022	0	c100_3274	c97.5_2290	c95_1498	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_043994_0027	0	c100_3274	c97.5_2290	c95_1498	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
AMR588_04_00103	0	c100_3289	c97.5_2296	c95_1500	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
AMR588_04_00104	0	c100_3289	c97.5_2296	c95_1500	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_045245_0020	0	c100_3289	c97.5_2296	c95_1500	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
CE_R_13_0235	0	c100_3323	c97.5_2318	c95_1511	c92.5_1048	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_050022_0020	0	c100_3323	c97.5_2318	c95_1511	c92.5_1048	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_053319_0016	0	c100_3323	c97.5_2318	c95_1511	c92.5_1048	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_006420_0008	0	c100_3295	c97.5_2299	c95_1501	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_006732_0020	0	c100_3295	c97.5_2299	c95_1501	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_090681_0020	0	c100_3295	c97.5_2299	c95_1501	c92.5_1043	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
CE_R_13_0277	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_019744_0015	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_025606_0016	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_060673_0011	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_060689_0013	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_060680_0019	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_060680_0020	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_019738_0017	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_066070_0022	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
12_105154_0023	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
12_105583_0026_1	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
12_105491_0026_2	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_072312_0018	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_064467_0021	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_086318_0019	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_090251_0019	0	c100_3312	c97.5_2310	c95_1509	c92.5_1047	c90_735	c87.5_523	c85_371	c82.5_269	c80_192
13_053319_0022	0	c100_3299	c97.5_2301	c95_1502	c92.5_1044	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
13_087709_0029	0	c100_182	c97.5_122	c95_63	c92.5_33	c90_22	c87.5_10	c85_5	c82.5_3	c80_2
13_087709_0036	0	c100_182	c97.5_122	c95_63	c92.5_33	c90_22	c87.5_10	c85_5	c82.5_3	c80_2
13_090661_0025	0	c100_3911	c97.5_2727	c95_1756	c92.5_1212	c90_852	c87.5_613	c85_428	c82.5_307	c80_218
13_006308_0020	0	c100_3397	c97.5_2369	c95_1547	c92.5_1072	c90_751	c87.5_536	c85_380	c82.5_274	c80_195
13_048382_0024	0	c100_3400	c97.5_2370	c95_1548	c92.5_1072	c90_751	c87.5_536	c85_380	c82.5_274	c80_195
13_009801_0011	0	c100_3400	c97.5_2370	c95_1548	c92.5_1072	c90_751	c87.5_536	c85_380	c82.5_274	c80_195
13_061123_0032	0	c100_3393	c97.5_2367	c95_1547	c92.5_1072	c90_751	c87.5_536	c85_380	c82.5_274	c80_195
CI_9272	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9273	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9274	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9373	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9374	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9382	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9383	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9384	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9385	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9386	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9502	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9503	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9504	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9505	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9506	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9507	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9508	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9509	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9510	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9511	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9518	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9520	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9521	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9522	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9523	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9524	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9525	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
CI_9526	0	c100_3422	c97.5_2387	c95_1558	c92.5_1079	c90_756	c87.5_540	c85_383	c82.5_275	c80_196
13_027539_0008	0	c100_3337	c97.5_2328	c95_1515	c92.5_1049	c90_736	c87.5_524	c85_372	c82.5_269	c80_192
13_046139_0003	0	c100_3338	c97.5_2329	c95_1516	c92.5_1049	c90_736	c87.5_524	c85_372	c82.5_269	c80_192
CI_8982	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_8984	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9218	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9219	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9220	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9221	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9222	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9225	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9227	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9228	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9229	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9231	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9232	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9234	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9235	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9240	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9241	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9242	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9243	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9244	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9245	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9250	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9266	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9268	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9269	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9276	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9278	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9279	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9280	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9336	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9397	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9398	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9399	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9400	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9401	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9402	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9404	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9405	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9406	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9407	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9408	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9409	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9410	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9411	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9412	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9413	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9414	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9415	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9416	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CE_R_13_0295	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
12_105154_0026	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
13_044771_0015	0	c100_3487	c97.5_2436	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
13_011124_0016	0	c100_3501	c97.5_2447	c95_1588	c92.5_1101	c90_770	c87.5_551	c85_391	c82.5_282	c80_203
CI_9403	0	c100_3560	c97.5_2484	c95_1613	c92.5_1123	c90_784	c87.5_561	c85_399	c82.5_286	c80_206
CE2_R2_13_3086	0	c100_3582	c97.5_2498	c95_1621	c92.5_1128	c90_787	c87.5_563	c85_400	c82.5_286	c80_206
13_061824_0015	0	c100_3582	c97.5_2498	c95_1621	c92.5_1128	c90_787	c87.5_563	c85_400	c82.5_286	c80_206
13_022634_0010	0	c100_3582	c97.5_2498	c95_1621	c92.5_1128	c90_787	c87.5_563	c85_400	c82.5_286	c80_206
13_087709_0026	0	c100_3590	c97.5_2505	c95_1622	c92.5_1128	c90_787	c87.5_563	c85_400	c82.5_286	c80_206
CE_R2_13_0131	0	c100_3595	c97.5_2508	c95_1623	c92.5_1129	c90_788	c87.5_563	c85_400	c82.5_286	c80_206
13_041997_0018	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_042005_0007	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_042005_0008	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_022541_0020	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_032238_0021	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_087034_0013	0	c100_3455	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_055736_0023	0	c100_3456	c97.5_2412	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
13_045685_0023	0	c100_3460	c97.5_2416	c95_1574	c92.5_1091	c90_763	c87.5_546	c85_387	c82.5_278	c80_199
CE_R_13_0169	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_005867_0005	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_005874_0007	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_009111_0028	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_009111_0029	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_009133_0038	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_016884_0020	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_024096_0034	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_059047_0017	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_045685_0021	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_046177_0026	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_046936_0012	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_049556_0014	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
12_107201_0007	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_061867_0018	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
12_105634_0021	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_069008_0025	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_069671_0015	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
12_108786_0005	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_021657_0009	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_023030_0023	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_032978_0013	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_032978_0015	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_063543_0007	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_087681_0024	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_086403_0017	0	c100_3693	c97.5_2575	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
CE2_R2_13_3078	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
CE2_R_13_2037	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_018906_0015	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_019009_0018	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_059576_0022	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_018935_0012	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_042625_0015	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_043994_0025	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_020661_0011	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_029874_0010	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_030274_0006	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_062347_0017	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_060215_0029	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_090661_0028	0	c100_3690	c97.5_2573	c95_1660	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_072897_0012	0	c100_3696	c97.5_2577	c95_1661	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
13_046941_0017	0	c100_3699	c97.5_2579	c95_1661	c92.5_1153	c90_803	c87.5_577	c85_406	c82.5_291	c80_209
CE_R_13_0263	0	c100_3716	c97.5_2592	c95_1670	c92.5_1159	c90_808	c87.5_580	c85_406	c82.5_291	c80_209
12_104673_0027	0	c100_3717	c97.5_2592	c95_1670	c92.5_1159	c90_808	c87.5_580	c85_406	c82.5_291	c80_209
CE_R_13_0239	0	c100_986	c97.5_670	c95_406	c92.5_277	c90_176	c87.5_114	c85_76	c82.5_49	c80_35
13_061123_0030	0	c100_986	c97.5_670	c95_406	c92.5_277	c90_176	c87.5_114	c85_76	c82.5_49	c80_35
13_061123_0037	0	c100_986	c97.5_670	c95_406	c92.5_277	c90_176	c87.5_114	c85_76	c82.5_49	c80_35
AMR588_04_00079	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_019009_0019	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_018935_0013	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_065477_0014	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_065477_0021	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_068248_0029	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_042005_0006	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_043601_0023	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_031403_0011	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_005803_0024	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_068276_0013	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_067063_0021	0	c100_3751	c97.5_2618	c95_1687	c92.5_1169	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_060101_0028	0	c100_3765	c97.5_2626	c95_1689	c92.5_1170	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_027524_0021	0	c100_3761	c97.5_2624	c95_1689	c92.5_1170	c90_815	c87.5_585	c85_409	c82.5_292	c80_209
13_042604_0017	0	c100_3562	c97.5_2485	c95_1614	c92.5_1124	c90_785	c87.5_562	c85_400	c82.5_286	c80_206
13_042604_0018	0	c100_3562	c97.5_2485	c95_1614	c92.5_1124	c90_785	c87.5_562	c85_400	c82.5_286	c80_206
13_006308_0019	0	c100_3568	c97.5_2489	c95_1615	c92.5_1124	c90_785	c87.5_562	c85_400	c82.5_286	c80_206
CE_R_13_0159	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
13_008705_0026	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
13_009133_0037	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
13_059597_0016	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
13_066070_0021	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
13_066070_0015	0	c100_3726	c97.5_2597	c95_1675	c92.5_1161	c90_810	c87.5_582	c85_407	c82.5_292	c80_209
